Dataset,Class,Image Name,EC (Capacity),PSNR (dB),SSIM,Entropy Cover,Entropy Stego,Correlation,Cosine Sim,t-Test
UCMerced_LandUse,overpass,overpass88.tif,1.9986,53.96,0.9988,7.3510,7.3523,0.999942,0.999990,0.9320
UCMerced_LandUse,overpass,overpass89.tif,2.0027,54.53,0.9990,7.4889,7.4895,0.999954,0.999991,3.5862
UCMerced_LandUse,overpass,overpass90.tif,1.9964,53.84,0.9991,7.3421,7.3424,0.999931,0.999995,4.0937
UCMerced_LandUse,overpass,overpass91.tif,1.9968,54.55,0.9990,7.1516,7.1518,0.999917,0.999994,1.5497
UCMerced_LandUse,overpass,overpass92.tif,1.9991,53.91,0.9991,7.4205,7.4211,0.999934,0.999992,1.4241
UCMerced_LandUse,overpass,overpass93.tif,1.9986,56.09,0.9994,7.0813,7.0816,0.999960,0.999997,2.9580
UCMerced_LandUse,overpass,overpass94.tif,1.9894,56.69,0.9994,7.1573,7.1579,0.999968,0.999997,3.5752
UCMerced_LandUse,overpass,overpass95.tif,1.9940,56.07,0.9994,7.1956,7.1958,0.999971,0.999996,2.5820
UCMerced_LandUse,overpass,overpass96.tif,1.9878,56.81,0.9994,7.0801,7.0805,0.999962,0.999996,4.0076
UCMerced_LandUse,overpass,overpass97.tif,2.0057,56.10,0.9994,6.9641,6.9641,0.999939,0.999996,1.8664
UCMerced_LandUse,overpass,overpass98.tif,2.0047,55.56,0.9994,6.8897,6.8899,0.999935,0.999996,3.5710
UCMerced_LandUse,overpass,overpass99.tif,1.9973,55.59,0.9994,6.9822,6.9829,0.999932,0.999995,1.1665
UCMerced_LandUse,parkinglot,parkinglot00.tif,1.9885,55.76,0.9994,6.8158,6.8162,0.999940,0.999994,1.4669
UCMerced_LandUse,parkinglot,parkinglot01.tif,2.0081,53.95,0.9994,7.2487,7.2493,0.999941,0.999988,2.7048
UCMerced_LandUse,parkinglot,parkinglot02.tif,2.0024,53.97,0.9994,7.1358,7.1365,0.999936,0.999987,3.0179
UCMerced_LandUse,parkinglot,parkinglot03.tif,1.9996,54.35,0.9993,6.9410,6.9416,0.999940,0.999993,2.2587
UCMerced_LandUse,parkinglot,parkinglot04.tif,1.9962,53.78,0.9994,7.2280,7.2288,0.999949,0.999990,0.4905
UCMerced_LandUse,parkinglot,parkinglot05.tif,1.9966,54.06,0.9994,7.1677,7.1683,0.999949,0.999991,2.2691
UCMerced_LandUse,parkinglot,parkinglot06.tif,2.0041,54.18,0.9993,7.1641,7.1650,0.999948,0.999991,4.1227
UCMerced_LandUse,parkinglot,parkinglot07.tif,2.0070,54.17,0.9992,7.0091,7.0097,0.999935,0.999989,1.7074
UCMerced_LandUse,parkinglot,parkinglot08.tif,1.9987,53.71,0.9993,7.3680,7.3687,0.999947,0.999987,3.6313
UCMerced_LandUse,parkinglot,parkinglot09.tif,1.9969,54.00,0.9993,7.2321,7.2331,0.999948,0.999989,2.0193
UCMerced_LandUse,parkinglot,parkinglot10.tif,1.9960,54.86,0.9994,6.9875,6.9883,0.999948,0.999992,0.9658
UCMerced_LandUse,parkinglot,parkinglot11.tif,1.9983,54.10,0.9993,7.2911,7.2916,0.999953,0.999989,0.8233
UCMerced_LandUse,parkinglot,parkinglot12.tif,1.9982,54.52,0.9993,7.0314,7.0321,0.999931,0.999987,2.4380
UCMerced_LandUse,parkinglot,parkinglot13.tif,1.9946,53.96,0.9994,7.2294,7.2300,0.999951,0.999987,1.9728
UCMerced_LandUse,parkinglot,parkinglot14.tif,1.9946,54.02,0.9993,7.2288,7.2294,0.999941,0.999987,3.5205
UCMerced_LandUse,parkinglot,parkinglot15.tif,2.0023,54.20,0.9994,7.1152,7.1157,0.999944,0.999988,1.2181
UCMerced_LandUse,parkinglot,parkinglot16.tif,1.9960,54.18,0.9994,7.0889,7.0896,0.999945,0.999988,2.9692
UCMerced_LandUse,parkinglot,parkinglot17.tif,2.0096,54.26,0.9994,7.4371,7.4375,0.999951,0.999992,0.7590
UCMerced_LandUse,parkinglot,parkinglot18.tif,2.0003,55.38,0.9994,6.8275,6.8276,0.999930,0.999994,0.3600
UCMerced_LandUse,parkinglot,parkinglot19.tif,2.0038,55.53,0.9995,6.8547,6.8551,0.999926,0.999996,1.4427
UCMerced_LandUse,parkinglot,parkinglot20.tif,1.9990,53.90,0.9995,7.4738,7.4745,0.999959,0.999994,1.3965
UCMerced_LandUse,parkinglot,parkinglot21.tif,1.9982,53.78,0.9995,7.5044,7.5053,0.999960,0.999992,1.8443
UCMerced_LandUse,parkinglot,parkinglot22.tif,2.0003,54.68,0.9993,7.0000,7.0018,0.999958,0.999993,3.3834
UCMerced_LandUse,parkinglot,parkinglot23.tif,2.0127,53.89,0.9994,7.0825,7.0846,0.999945,0.999992,1.7093
UCMerced_LandUse,parkinglot,parkinglot24.tif,1.9936,54.19,0.9994,7.4499,7.4525,0.999976,0.999995,2.1389
UCMerced_LandUse,parkinglot,parkinglot25.tif,2.0044,54.35,0.9994,7.2053,7.2070,0.999974,0.999995,0.9510
UCMerced_LandUse,parkinglot,parkinglot26.tif,2.0009,54.92,0.9996,6.9253,6.9271,0.999971,0.999996,1.0195
UCMerced_LandUse,parkinglot,parkinglot27.tif,2.0017,54.17,0.9995,7.3895,7.3912,0.999971,0.999994,1.4285
UCMerced_LandUse,parkinglot,parkinglot28.tif,2.0032,53.53,0.9996,7.4610,7.4623,0.999963,0.999994,1.2106
UCMerced_LandUse,parkinglot,parkinglot29.tif,2.0058,54.01,0.9995,7.2051,7.2062,0.999939,0.999991,3.2550
UCMerced_LandUse,parkinglot,parkinglot30.tif,1.9963,54.17,0.9994,7.0244,7.0249,0.999939,0.999989,0.7792
UCMerced_LandUse,parkinglot,parkinglot31.tif,1.9932,53.60,0.9994,7.7043,7.7049,0.999958,0.999992,3.2689
UCMerced_LandUse,parkinglot,parkinglot32.tif,1.9929,54.35,0.9994,7.3108,7.3116,0.999958,0.999995,2.3149
UCMerced_LandUse,parkinglot,parkinglot33.tif,1.9952,53.86,0.9995,7.4321,7.4330,0.999971,0.999994,2.8670
UCMerced_LandUse,parkinglot,parkinglot34.tif,2.0036,55.00,0.9993,6.8260,6.8269,0.999921,0.999993,2.3721
UCMerced_LandUse,parkinglot,parkinglot35.tif,1.9928,54.43,0.9994,7.1354,7.1357,0.999940,0.999993,2.7919
UCMerced_LandUse,parkinglot,parkinglot36.tif,2.0028,54.02,0.9994,7.2839,7.2859,0.999975,0.999995,1.0932
UCMerced_LandUse,parkinglot,parkinglot37.tif,2.0045,54.96,0.9996,7.0849,7.0869,0.999981,0.999997,0.4929
UCMerced_LandUse,parkinglot,parkinglot38.tif,1.9929,53.86,0.9995,7.2908,7.2913,0.999946,0.999993,0.8162
UCMerced_LandUse,parkinglot,parkinglot39.tif,1.9961,54.30,0.9993,6.9348,6.9358,0.999937,0.999991,0.6359
UCMerced_LandUse,parkinglot,parkinglot40.tif,1.9959,54.42,0.9995,7.2242,7.2252,0.999952,0.999995,3.4384
UCMerced_LandUse,parkinglot,parkinglot41.tif,1.9977,54.83,0.9994,6.7201,6.7213,0.999914,0.999995,0.9250
UCMerced_LandUse,parkinglot,parkinglot42.tif,1.9975,54.12,0.9994,7.4186,7.4197,0.999956,0.999990,0.8482
UCMerced_LandUse,parkinglot,parkinglot43.tif,2.0031,53.86,0.9994,7.6310,7.6327,0.999958,0.999992,2.6852
UCMerced_LandUse,parkinglot,parkinglot44.tif,1.9981,54.35,0.9993,7.4820,7.4831,0.999956,0.999992,3.1185
UCMerced_LandUse,parkinglot,parkinglot45.tif,2.0117,54.39,0.9995,7.1220,7.1257,0.999940,0.999992,0.1365
UCMerced_LandUse,parkinglot,parkinglot46.tif,1.9976,53.97,0.9994,7.2435,7.2461,0.999935,0.999991,0.3405
UCMerced_LandUse,parkinglot,parkinglot47.tif,2.0023,54.87,0.9994,6.9133,6.9144,0.999929,0.999993,1.6388
UCMerced_LandUse,parkinglot,parkinglot48.tif,2.0226,55.07,0.9994,6.9053,6.9057,0.999938,0.999995,0.4386
UCMerced_LandUse,parkinglot,parkinglot49.tif,2.0084,54.70,0.9994,7.3443,7.3454,0.999959,0.999995,2.6125
UCMerced_LandUse,parkinglot,parkinglot50.tif,1.9905,54.48,0.9993,7.1544,7.1551,0.999932,0.999990,1.5541
UCMerced_LandUse,parkinglot,parkinglot51.tif,2.0015,53.89,0.9993,7.3063,7.3072,0.999939,0.999991,2.9936
UCMerced_LandUse,parkinglot,parkinglot52.tif,2.0057,54.69,0.9993,6.7455,6.7461,0.999929,0.999991,2.5637
UCMerced_LandUse,parkinglot,parkinglot53.tif,1.9954,53.84,0.9994,7.4506,7.4512,0.999953,0.999993,1.9495
UCMerced_LandUse,parkinglot,parkinglot54.tif,1.9995,54.41,0.9994,7.2392,7.2395,0.999946,0.999995,1.7185
UCMerced_LandUse,parkinglot,parkinglot55.tif,1.9934,54.02,0.9993,7.3748,7.3750,0.999958,0.999995,0.9234
UCMerced_LandUse,parkinglot,parkinglot56.tif,2.0001,54.47,0.9995,7.4098,7.4102,0.999968,0.999994,4.6028
UCMerced_LandUse,parkinglot,parkinglot57.tif,1.9953,54.09,0.9995,7.3900,7.3911,0.999965,0.999995,1.0126
UCMerced_LandUse,parkinglot,parkinglot58.tif,2.0084,54.03,0.9993,6.9957,6.9964,0.999931,0.999989,1.8378
UCMerced_LandUse,parkinglot,parkinglot59.tif,2.0057,54.49,0.9992,7.0327,7.0330,0.999928,0.999988,2.7017
UCMerced_LandUse,parkinglot,parkinglot60.tif,1.9935,54.67,0.9994,7.2133,7.2136,0.999958,0.999995,0.6552
UCMerced_LandUse,parkinglot,parkinglot61.tif,2.0008,54.84,0.9993,6.9980,6.9987,0.999936,0.999994,1.6740
UCMerced_LandUse,parkinglot,parkinglot62.tif,1.9973,54.79,0.9995,6.7796,6.7808,0.999945,0.999993,1.5089
UCMerced_LandUse,parkinglot,parkinglot63.tif,2.0098,54.56,0.9995,7.4250,7.4262,0.999959,0.999994,2.0765
UCMerced_LandUse,parkinglot,parkinglot64.tif,2.0005,54.43,0.9995,7.2267,7.2271,0.999957,0.999995,2.1736
UCMerced_LandUse,parkinglot,parkinglot65.tif,1.9971,54.41,0.9992,6.8370,6.8382,0.999902,0.999992,3.4169
UCMerced_LandUse,parkinglot,parkinglot66.tif,1.9920,54.65,0.9994,6.9598,6.9612,0.999938,0.999996,1.7204
UCMerced_LandUse,parkinglot,parkinglot67.tif,1.9913,54.49,0.9995,6.9959,6.9965,0.999948,0.999994,1.3937
UCMerced_LandUse,parkinglot,parkinglot68.tif,1.9928,53.49,0.9994,7.2404,7.2450,0.999948,0.999989,1.6551
UCMerced_LandUse,parkinglot,parkinglot69.tif,2.0014,54.74,0.9995,7.0346,7.0358,0.999950,0.999990,1.8064
UCMerced_LandUse,parkinglot,parkinglot70.tif,1.9998,54.17,0.9992,7.4654,7.4674,0.999941,0.999994,0.6070
UCMerced_LandUse,parkinglot,parkinglot71.tif,2.0032,54.22,0.9996,7.1968,7.2018,0.999946,0.999993,0.4882
UCMerced_LandUse,parkinglot,parkinglot72.tif,1.9971,53.97,0.9995,7.2716,7.2788,0.999955,0.999992,1.9388
UCMerced_LandUse,parkinglot,parkinglot73.tif,1.9908,54.00,0.9995,7.2134,7.2202,0.999947,0.999992,1.5540
UCMerced_LandUse,parkinglot,parkinglot74.tif,1.9964,53.82,0.9996,7.0346,7.0398,0.999951,0.999990,2.5318
